Саратов проезд. Детский 2-й д. 55/57,1981,51.534845,45.973593
Саратов проезд. Детский 2-й д. 59,1990,51.535086,45.974285
Саратов проезд. Детский 2-й д. 62/66,1990,51.535635,45.975246
Саратов проезд. Детский 3-й д. 1/9,1975,51.529181,45.969201
Саратов проезд. Детский 3-й д. 6/10,1992,51.528665,45.969937
Саратов ул. Динамовская д. 11,1952,51.507447,45.925075
Саратов проезд. Динамовский 11-й д. 3,1980,51.500719,45.909921
Саратов проезд. Динамовский 11-й д. 5,1980,51.501364,45.9086
Саратов проезд. Динамовский 5-й д. 2,1953,51.502233,45.926558
Саратов проезд. Динамовский 5-й д. 4,1955,51.502524,45.926198
Саратов проезд. Динамовский 5-й д. 6,1950,51.502788,45.925713
Саратов проезд. Динамовский 5-й д. 7,1967,51.502536,45.925228
Саратов проезд. Динамовский 5-й д. 7 А,1973,51.502474,45.924123
Саратов проезд. Динамовский 5-й д. 7А,1973,51.502474,45.924123
Саратов проезд. Динамовский 5-й д. 8,1950,51.503096,45.925282
Саратов проезд. Динамовский 5-й д. 10,1950,51.503326,45.925003
Саратов проезд. Динамовский 5-й д. 13,1962,51.504649,45.922192
Саратов проезд. Динамовский 5-й д. 18,1953,51.504722,45.922794
Саратов проезд. Динамовский 6-й д. 2,1968,51.501425,45.923386
Саратов проезд. Динамовский 6-й д. 2 (дубль X),1968,51.501425,45.923386
Саратов проезд. Динамовский 6-й д. 8,1963,51.503192,45.920135
Саратов туп. Динамовский 6-й д. 9,1956,51.501874,45.920233
Саратов проезд. Динамовский 6-й д. 40 А,1976,51.507093,45.913828
Саратов проезд. Динамовский 6-й д. 40А,1976,51.507093,45.913828
Саратов проезд. Динамовский 6-й д. 40 Б,1981,51.507744,45.912822
Саратов проезд. Динамовский 7-й д. 47,1994,51.504094,45.913218
Саратов проезд. Динамовский 7-й д. 49/53,1989,51.505081,45.91284
Саратов проезд. Динамовский 7-й д. 49/53 (дубль 1),1989,51.505081,45.91284
Саратов проезд. Динамовский 8-й д. 13,1974,51.500753,45.914403
Саратов проезд. Динамовский 8-й д. 15,1971,51.500624,45.91275
Саратов ул. Днепропетровская д. 2,1988,51.603099,45.997327
Саратов ул. Днепропетровская д. 2А,1988,51.602908,45.998495
Саратов ул. Днепропетровская д. 2б,2010,51.6041,45.996635
Саратов ул. Днепропетровская д. 6,1983,51.604486,45.997489
Саратов ул. Днепропетровская д. 8,1983,51.604933,45.999779
Саратов ул. Днепропетровская д. 10,1983,51.605163,46.000606
Саратов ул. Днепропетровская д. 12,1983,51.604262,46.000381
Саратов ул. Днепропетровская д. 14,1984,51.605694,46.004334
Саратов ул. Днепропетровская д. 18,2007,51.605845,45.998117
Саратов ул. Дома 8 Марта д. 1,1933,51.521134,46.006229
Саратов ул. Дома 8 Марта д. 2,1933,51.521134,46.006229
Саратов ул. Дома 8 Марта д. 3,1933,51.521134,46.006229
Саратов ул. Дома 8 Марта д. 4,1933,51.521134,46.006229
Саратов ул. Дома 8 Марта д. 5,1933,51.521134,46.006229
Саратов кв-л. Дома универсальной базы ОПС д. 1,1959,51.521134,46.006229
Саратов кв-л. Дома универсальной базы ОПС д. 2,1959,51.521134,46.006229
Саратов ул. ДОС д. 1,1987,51.531528,46.03582
Саратов ул. ДОС д. 2,1989,51.531528,46.03582
Саратов ул. ДОС д. 3,1991,51.531528,46.03582
Саратов ул. Дружная д. 16,1958,51.575489,46.030861
Саратов ул. Дружная д. 19,1963,51.575685,46.031274
Саратов ул. Дружная д. 20,1958,51.575489,46.030861
Саратов ул. Дружная д. 21,1960,51.575685,46.031274
Саратов ул. Дружная д. 22,1960,51.575489,46.030861
Саратов ул. Дружная д. 23,1958,51.575685,46.031274
Саратов ул. Дружная д. 28,1959,51.57545,46.032316
Саратов ул. Дружная д. 29,1959,51.57545,46.032316
Саратов ул. Дружная д. 30,1958,51.57545,46.032316
Саратов ул. Дружная д. 31,1957,51.57545,46.032316
Саратов ул. Дружная д. 34,1957,51.57545,46.032316
Саратов ул. Елшанская д. 12,1945,51.611841,45.909499
Саратов ул. Железнодорожная д. 5/9,1974,51.534251,46.004352
Саратов ул. Железнодорожная д. 6Б,1917,51.526508,45.994183
Саратов ул. Железнодорожная д. 15/21,1984,51.53508,46.00551
Саратов ул. Железнодорожная д. 43/45,1990,51.544329,46.011008
Саратов ул. Железнодорожная д. 43/55,1990,51.544329,46.011008
Саратов ул. Железнодорожная д. 56/60,1974,51.53433,46.005448
Саратов ул. Железнодорожная д. 58 А,2009,51.533876,46.006229
Саратов ул. Железнодорожная д. 58 Б,2009,51.53433,46.006741
Саратов ул. Железнодорожная д. 68,1971,51.535209,46.006427
Саратов ул. Железнодорожная д. 74/78,1963,51.537327,46.007442
Саратов ул. Железнодорожная д. 77,1917,51.547286,46.012733
Саратов ул. Железнодорожная д. 79,1917,51.547286,46.012733
Саратов ул. Железнодорожная д. 81,1917,51.547796,46.012859
Саратов ул. Железнодорожная д. 83,1917,51.548283,46.013299
Саратов ул. Железнодорожная д. 93,1922,51.549297,46.01391
Саратов ул. Железнодорожная д. 96,1996,51.545517,46.012329
Саратов ул. Железнодорожная д. 96А,1966,51.545785,46.013209
Саратов ул. Железнодорожная д. 96а (дубль 1),1969,51.545785,46.013209
Саратов ул. Железнодорожная д. 96А (дубль 2),1969,51.545785,46.013209
Саратов ул. Железнодорожная д. 96б,1996,51.545517,46.012329
Саратов ул. Железнодорожная д. 128,1927,51.549482,46.014619
Саратов ул. Железнодорожная д. 136,1893,51.550221,46.014988
Саратов ул. Железнодорожная д. 138,1917,51.550221,46.014988
Саратов ул. Жигулевская д. 71 литер А,1958,51.567182,46.058287
Саратов ул. Заводская д. 1/24,1917,51.505384,45.97919
Саратов ул. Заводская д. 2\1,2011,51.505356,45.981705
Саратов ул. Заводская д. 2\2,2011,51.505776,45.981328
Саратов ул. Заводская д. 14,1970,51.507194,45.9799
Саратов ул. Загорная д. 2,1973,51.553985,46.049744
Саратов ул. Загорная д. 4,1981,51.555553,46.050327
Саратов ул. Заречная д. 3,1958,51.473676,45.914664
Саратов ул. Заречная д. 5,1959,51.473737,45.913837
Саратов ул. Заречная д. 5 А,1959,51.473148,45.914906
Саратов ул. Заречная д. 7,1959,51.473367,45.913801
Саратов ул. Заречная д. 10,1967,51.467381,45.910091
Саратов ул. Заречная д. 11,1959,51.473395,45.913271
Саратов ул. Заречная д. 12,1963,51.466982,45.910846
Саратов ул. Заречная д. 13,1960,51.47298,45.913083
Саратов ул. Заречная д. 13А,1959,51.472138,45.913514
Саратов ул. Заречная д. 13 А,1959,51.472138,45.913514
Саратов ул. Заречная д. 15,1959,51.472958,45.912409
Саратов ул. Заречная д. 17,1961,51.472453,45.912661
Саратов ул. Заречная д. 21,1954,51.471807,45.910181
Саратов ул. Заречная д. 23,1954,51.471572,45.909759
Саратов ул. Заречная д. 25,1953,51.471336,45.909364
Саратов ул. Заречная д. 25а,1954,51.47114,45.909714
Саратов ул. Заречная д. 25б,1954,51.470831,45.910217
Саратов ул. Заречная д. 27,1966,51.471129,45.909103
Саратов ул. Заречная д. 27 А,1966,51.47082,45.909472
Саратов ул. Заречная д. 29,1972,51.470579,45.908771
Саратов ул. Заречная д. 29 А,1993,51.469883,45.909687
Саратов ул. Заречная д. 31,1964,51.469378,45.908861
Саратов ул. Заречная д. 37,1952,51.46802,45.910163
Саратов ул. Заречная д. 39,1958,51.467779,45.910415
Саратов ул. Заречная д. 41,1953,51.467499,45.910792
Саратов ул. Заречная д. 43,1954,51.467168,45.911178
Саратов ул. Зеленая д. 32,1938,51.548373,46.036457
Саратов ул. Зенитная д. 12а,1978,51.563509,46.017719
Саратов ул. Зенитная д. 14а,2004,51.563409,46.018725
Саратов ул. Зенитная д. 18,1993,51.564601,46.01612
Саратов ул. Зенитная д. 18 (дубль 1),1993,51.564601,46.01612
Саратов ул. Зенитная д. 20,2000,51.564344,46.017045
Саратов ул. Зеркальная д. 1а,1962,51.602176,45.96479
Саратов ул. Зеркальная д. 2,1960,51.601756,45.962589
Саратов ул. Зеркальная д. 2А,1955,51.601471,45.961763
Саратов ул. Зеркальная д. 2Б,1955,51.601325,45.962194
Саратов ул. Зеркальная д. 3,1960,51.601348,45.963874
Саратов ул. Зеркальная д. 3А,1957,51.601594,45.964224
Саратов ул. Зеркальная д. 3б,1970,51.601767,45.964736
Саратов ул. Зеркальная д. 4,1960,51.601292,45.963254
Саратов ул. Зеркальная д. 4А,1957,51.600928,45.962481
Саратов ул. Зеркальная д. 5,1957,51.601113,45.964107
Саратов ул. Зеркальная д. 5А,1956,51.601359,45.964673
Саратов ул. Зеркальная д. 5Б,1974,51.601432,45.965688
Саратов ул. Зеркальная д. 6,1993,51.60057,45.964197
Саратов ул. Зеркальная д. 7,1957,51.600872,45.96444
Саратов ул. Зеркальная д. 7А,1957,51.601124,45.964934
Саратов ул. Зеркальная д. 11,1988,51.600257,45.965859
Саратов ул. Зеркальная д. 11А,1953,51.600777,45.965985
Саратов ул. Зеркальная д. 14,1967,51.599205,45.96656
Саратов ул. Зеркальная д. 16,1968,51.599065,45.967063
Саратов ул. Зоологическая д. 3,1971,51.569668,45.980879
Саратов ул. Зоологическая д. 4,1960,51.570127,45.98078
Саратов ул. Зоологическая д. 6,1963,51.569847,45.980187
Саратов ул. Зоологическая д. 8,1965,51.569539,45.979594
Саратов ул. Зыбина д. 4,2011,51.613564,46.014
Саратов ул. Зыбина д. 6,2011,51.613547,46.014835
Саратов ул. Зыбина д. 8,2009,51.61339,46.015877
Саратов ул. Измайлова д. 2,1960,51.599211,45.956858
Саратов ул. Измайлова д. 3,1961,51.599278,45.958205
Саратов ул. Измайлова д. 4,1984,51.598646,45.957558
Саратов ул. Измайлова д. 5,1960,51.598869,45.958376
Саратов ул. Измайлова д. 7,1971,51.598422,45.958942
Саратов ул. Измайлова д. 9,1966,51.597991,45.959292
Саратов ул. Измайлова д. 9А,1955,51.598164,45.960262
Саратов ул. Измайлова д. 11,1966,51.597482,45.960092
Саратов ул. Измайлова д. 11А,1964,51.597728,45.960855
Саратов ул. Измайлова д. 13,1964,51.597174,45.960496
Саратов ул. Измайлова д. 16,1970,51.59601,45.960918
Саратов ул. Измайлова д. 18,1971,51.595675,45.961412
Саратов пл. Ильинская д. 3,2005,51.521504,46.015446
Саратов ул. им 32 Стрелковой Дивизии д. 7/9,1966,51.543472,46.052492
Саратов ул. им 32 Стрелковой Дивизии д. 17,1969,51.543472,46.052492
Саратов ул. им 32 Стрелковой Дивизии д. 64/9 к. Б,1890,51.543472,46.052492
Саратов ул. им 32 Стрелковой Дивизии д. 126,1917,51.54164,46.050516
Саратов пр-кт. им 50 лет Октября д. 1,1962,51.55548,45.999411
Саратов пр-кт. им 50 лет Октября д. 3,1951,51.556157,45.998602
Саратов пр-кт. им 50 лет Октября д. 3 (дубль 1),1952,51.556157,45.998602
Саратов пр-кт. им 50 лет Октября д. 4/10,2006,51.556885,46.000372
Саратов пр-кт. им 50 лет Октября д. 7,1951,51.557238,45.997291
Саратов пр-кт. им 50 лет Октября д. 7А,2007,51.557093,45.996878
Саратов пр-кт. им 50 лет Октября д. 7 (дубль 1),1951,51.557238,45.997291
Саратов пр-кт. им 50 лет Октября д. 9,1951,51.557815,45.996608
Саратов пр-кт. им 50 лет Октября д. 9а,1982,51.557983,45.996024
Саратов пр-кт. им 50 лет Октября д. 11,1963,51.5588,45.995449
Саратов пр-кт. им 50 лет Октября д. 11 (дубль 1),1963,51.5588,45.995449
Саратов пр-кт. им 50 лет Октября д. 12/16,2010,51.557244,45.999851
Саратов пр-кт. им 50 лет Октября д. 13,1969,51.559556,45.99456
Саратов пр-кт. им 50 лет Октября д. 15,1973,51.560514,45.993275
Саратов пр-кт. им 50 лет Октября д. 17,1975,51.561175,45.992754
Саратов пр-кт. им 50 лет Октября д. 20/32,1988,51.558084,45.998917
Саратов пр-кт. им 50 лет Октября д. 34\56,1989,51.558957,45.997965
Саратов пр-кт. им 50 лет Октября д. 34/56,1989,51.558957,45.997965
Саратов пр-кт. им 50 лет Октября д. 57 к. А,1984,51.563946,45.989323
Саратов пр-кт. им 50 лет Октября д. 57А,1984,51.563946,45.989323
Саратов пр-кт. им 50 лет Октября д. 58,1976,51.560083,45.996446
Саратов пр-кт. им 50 лет Октября д. 58 (дубль 1),1976,51.560083,45.996446
Саратов пр-кт. им 50 лет Октября д. 60,1975,51.560855,45.996303
Саратов пр-кт. им 50 лет Октября д. 63,1965,51.566062,45.986852
Саратов пр-кт. им 50 лет Октября д. 65,1959,51.566549,45.986242
Саратов пр-кт. им 50 лет Октября д. 67,1957,51.567009,45.985766
Саратов пр-кт. им 50 лет Октября д. 69,1958,51.567608,45.984993
Саратов пр-кт. им 50 лет Октября д. 71,1957,51.568296,45.98422
Саратов пр-кт. им 50 лет Октября д. 72,1972,51.562781,45.994174
Саратов пр-кт. им 50 лет Октября д. 72 (дубль 1),1972,51.562781,45.994174
Саратов пр-кт. им 50 лет Октября д. 72 (дубль 2),1972,51.562781,45.994174
Саратов пр-кт. им 50 лет Октября д. 73,1961,51.568923,45.98334
Саратов пр-кт. им 50 лет Октября д. 74,1974,51.563285,45.993141
Саратов пр-кт. им 50 лет Октября д. 77,1960,51.570395,45.981391
Саратов пр-кт. им 50 лет Октября д. 77 (дубль 1),1960,51.570395,45.981391
Саратов пр-кт. им 50 лет Октября д. 79,1955,51.570933,45.980977
Саратов пр-кт. им 50 лет Октября д. 79 (дубль 1),1955,51.570933,45.980977
Саратов пр-кт. им 50 лет Октября д. 81,1955,51.571386,45.980447
Саратов пр-кт. им 50 лет Октября д. 81 а,2013,51.570849,45.980025
Саратов пр-кт. им 50 лет Октября д. 81 (дубль 1),1955,51.571386,45.980447
Саратов пр-кт. им 50 лет Октября д. 83,1961,51.57245,45.979073
Саратов пр-кт. им 50 лет Октября д. 85,1961,51.573071,45.978283
Саратов пр-кт. им 50 лет Октября д. 85 к. А,1962,51.572987,45.977797
Саратов пр-кт. им 50 лет Октября д. 85 к. Б,1972,51.572926,45.976845
Саратов пр-кт. им 50 лет Октября д. 85А,1962,51.572987,45.977797
Саратов пр-кт. им 50 лет Октября д. 85 "Б",1972,51.572926,45.976845
Саратов пр-кт. им 50 лет Октября д. 87,1964,51.574017,45.977034
Саратов пр-кт. им 50 лет Октября д. 87 к. А,1962,51.573547,45.976926
Саратов пр-кт. им 50 лет Октября д. 87 к. Б,1962,51.573581,45.976396
Саратов пр-кт. им 50 лет Октября д. 87 к. В,1962,51.573424,45.975677
Саратов пр-кт. им 50 лет Октября д. 87А,1964,51.573547,45.976926
Саратов пр-кт. им 50 лет Октября д. 89,1965,51.574633,45.976297
Саратов пр-кт. им 50 лет Октября д. 89А,1965,51.57465,45.975597
Саратов пр-кт. им 50 лет Октября д. 93Г,2007,51.576659,45.968302
Саратов пр-кт. им 50 лет Октября д. 93Д,2007,51.575674,45.969461
Саратов пр-кт. им 50 лет Октября д. 118,1961,51.581909,45.969641
Саратов пр-кт. им 50 лет Октября д. 118 (дубль 1),1961,51.581909,45.969641
Саратов пр-кт. им 50 лет Октября д. 120,1961,51.581999,45.96903
Саратов пр-кт. им 50 лет Октября д. 120 (дубль 1),1961,51.581999,45.96903
Саратов пр-кт. им 50 лет Октября д. 122,1961,51.58248,45.968392
Саратов пр-кт. им 50 лет Октября д. 124,1963,51.582821,45.967916
Саратов пр-кт. им 50 лет Октября д. 126,1962,51.583213,45.967916
Саратов пр-кт. им 50 лет Октября д. 128,1960,51.584209,45.965589
Саратов пр-кт. им 50 лет Октября д. 128 (дубль 1),1960,51.584209,45.965589
Саратов пр-кт. им 50 лет Октября д. 130,1963,51.584853,45.964134
Саратов пр-кт. им 50 лет Октября д. 130 (дубль 1),1963,51.584853,45.964134
Саратов пр-кт. им 50 лет Октября д. 132,1963,51.585457,45.962903
Саратов пр-кт. им 50 лет Октября д. 132 (дубль 1),1963,51.585457,45.962903
Саратов пр-кт. им 50 лет Октября д. 134,1963,51.585955,45.96187
Саратов пр-кт. им 50 лет Октября д. 136,1962,51.58642,45.960864
Саратов пр-кт. им 50 лет Октября д. 138В,1956,51.587746,45.960568
Саратов пр-кт. им 50 лет Октября д. 140Б,1956,51.587517,45.961008
Саратов пр-кт. им 50 лет Октября д. 142,1970,51.587254,45.960307
Саратов пр-кт. им 50 лет Октября д. 144,1980,51.587086,45.959777
Саратов ул. им Академика Антонова О.К. д. 1а,1964,51.603496,45.970961
Саратов ул. им Академика Антонова О.К. д. 3,1964,51.603026,45.971204
Саратов ул. им Академика Антонова О.К. д. 3а,1964,51.603725,45.970431
Саратов ул. им Академика Антонова О.К. д. 3Б,1964,51.603451,45.971716
Саратов ул. им Академика Антонова О.К. д. 7,1964,51.602925,45.973998
Саратов ул. им Академика Антонова О.К. д. 7а,1965,51.603306,45.974051
Саратов ул. им Академика Антонова О.К. д. 8,1994,51.601773,45.973441
Саратов ул. им Академика Антонова О.К. д. 9,1966,51.602886,45.975291
Саратов ул. им Академика Антонова О.К. д. 9а,1965,51.603345,45.975345
Саратов ул. им Академика Антонова О.К. д. 10,1977,51.601784,45.975291
Саратов ул. им Академика Антонова О.К. д. 11,1971,51.602908,45.978561
Саратов ул. им Академика Антонова О.К. д. 12Б,1982,51.599306,45.978866
Саратов ул. им Академика Антонова О.К. д. 13,1968,51.603552,45.979037
Саратов ул. им Академика Антонова О.К. д. 15,1970,51.602869,45.979361
Саратов ул. им Академика Антонова О.К. д. 15а,1970,51.603568,45.97963
Саратов ул. им Академика Антонова О.К. д. 15б,1970,51.604201,45.980322
Саратов ул. им Академика Антонова О.К. д. 17,1968,51.603294,45.980636
Саратов ул. им Академика Антонова О.К. д. 19,1969,51.60311,45.981292
Саратов ул. им Академика Антонова О.К. д. 19а,1969,51.60354,45.982172
Саратов ул. им Академика Антонова О.К. д. 19б,1969,51.604229,45.983008
Саратов ул. им Академика Антонова О.К. д. 21,1968,51.602796,45.982029
Саратов ул. им Академика Антонова О.К. д. 23,1969,51.602657,45.983672
Саратов ул. им Академика Антонова О.К. д. 24,2013,51.60142,45.993186
Саратов ул. им Академика Антонова О.К. д. 24А,2009,51.601264,45.994371
Саратов ул. им Академика Антонова О.К. д. 24Б,2009,51.601247,45.99518
Саратов ул. им Академика Антонова О.К. д. 24В,2009,51.601236,45.99606
Саратов ул. им Академика Антонова О.К. д. 25,1974,51.602707,45.984688
Саратов ул. им Академика Антонова О.К. д. 26,2008,51.601197,45.997767
Саратов ул. им Академика Антонова О.К. д. 26А,2008,51.601157,45.998531
Саратов ул. им Академика Антонова О.К. д. 26Б,2008,51.601118,45.999429
Саратов ул. им Академика Антонова О.К. д. 26В,2008,51.601085,46.000219
Саратов ул. им Академика Антонова О.К. д. 29,1981,51.602629,45.988981
Саратов ул. им Академика Антонова О.К. д. 31,1981,51.602399,45.991146
Саратов ул. им Академика Антонова О.К. д. 33а,1996,51.602634,45.998989
Саратов ул. им Академика Семенова Н.Н. д. 3,2013,51.601555,46.013245
Саратов ул. им Академика Семенова Н.Н. д. 5,2013,51.601499,46.014539
Саратов ул. им Блинова Ф.А. д. 1,2011,51.531528,46.03582
Саратов ул. им Блинова Ф.А. д. 2,2009,51.531528,46.03582
Саратов ул. им Блинова Ф.А. д. 3,1995,51.531528,46.03582
Саратов ул. им Блинова Ф.А. д. 4,2008,51.531528,46.03582
Саратов ул. им Блинова Ф.А. д. 5,1989,51.531528,46.03582
Саратов ул. им Блинова Ф.А. д. 19,2008,51.531528,46.03582
Саратов ул. им Блинова Ф.А. д. 21,2007,51.531528,46.03582
Саратов ул. им Блинова Ф.А. д. 25,2009,51.531528,46.03582
Саратов ул. им Блинова Ф.А. д. 29,2013,51.531528,46.03582
Саратов ул. им Вавилова Н.И. д. 11,1961,51.531528,46.03582
Саратов ул. им Вавилова Н.И. д. 13,1961,51.531528,46.03582
Саратов ул. им Вавилова Н.И. д. 16,1917,51.531528,46.03582
Саратов ул. им Вавилова Н.И. д. 36,1960,51.531528,46.03582
Саратов ул. им Вавилова Н.И. д. 43,1961,51.531528,46.03582
Саратов ул. им Вавилова Н.И. д. 45,1963,51.531528,46.03582
Саратов ул. им Вавилова Н.И. д. 47,1917,51.531528,46.03582
Саратов ул. им Вавилова Н.И. д. 49,1917,51.531528,46.03582
Саратов ул. им Вавилова Н.И. д. 51,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 2,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 12,1887,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 17,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 18,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 19,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 21,1887,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 22,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 23,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 24,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 25,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 26,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 33,1867,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 34,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 43,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 44,1952,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 46,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 48,1877,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 49,1887,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 51,1862,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 52,1887,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 53,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 55,1897,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 57,1892,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 59,1947,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 63,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 65,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 66,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 70,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 76,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 78,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 83,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 88,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 91,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 92,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 93,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 94,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 97,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 99,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 102,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 104,1917,51.531528,46.03582
Саратов ул. им Гоголя Н.В. д. 108,1917,51.531528,46.03582
Саратов ул. им Горького А.М. д. 3,1917,51.523852,46.024645
Саратов ул. им Горького А.М. д. 4А,1953,51.523544,46.025552
Саратов ул. им Горького А.М. д. 6,1938,51.525163,46.02663
Саратов ул. им Горького А.М. д. 8,1917,51.526082,46.027187
Саратов ул. им Горького А.М. д. 10,1917,51.526665,46.02751
Саратов ул. им Горького А.М. д. 13,1982,51.526603,46.026729
Саратов ул. им Горького А.М. д. 19,1951,51.528206,46.027923
Саратов ул. им Горького А.М. д. 29,1917,51.530705,46.029424
Саратов ул. им Грибова П.И. д. 1,1967,51.515457,45.990347
Саратов ул. им Грибова П.И. д. 3,1965,51.515754,45.991407
Саратов ул. им Дзержинского Ф.Э. д. 8,1917,51.531528,46.03582
Саратов ул. им Дзержинского Ф.Э. д. 29,1917,51.531528,46.03582
Саратов ул. им Дзержинского Ф.Э. д. 39,1917,51.531528,46.03582
Саратов ул. им Емлютина Д.В. д. 49,1968,51.531528,46.03582
Саратов ул. им Емлютина Д.В. д. 51,1973,51.531528,46.03582
Саратов ул. им Емлютина Д.В. д. 69,1917,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 4,1970,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 9а,1967,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 16А,1968,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 19,1965,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 19А,1964,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 19 А,1964,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 20,1963,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 21,1962,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 21 (дубль 1),1962,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 22,1963,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 23,1963,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 23А,1986,51.531528,46.03582
Саратов ул. им Жуковского Н.Е. д. 24,1963,51.531528,46.03582
Саратов ул. им Загороднева В.И. д. 6,1957,51.531528,46.03582
Саратов ул. им Загороднева В.И. д. 9,1966,51.598209,45.964484
Саратов ул. им Загороднева В.И. д. 9 (дубль 1),1966,51.531528,46.03582
Саратов ул. им Загороднева В.И. д. 12,1968,51.531528,46.03582
Саратов ул. им Загороднева В.И. д. 17,1972,51.531528,46.03582
Саратов ул. им Загороднева В.И. д. 17 (дубль 1),1972,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 7,1917,51.531528,46.03582
Саратов пл. им Кирова С.М. д. 8,1958,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 10,1910,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 12,1917,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 14,1692,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 15,1917,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 20,1919,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 23,1955,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 25,1917,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 28,1934,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 31,1955,51.531528,46.03582
Саратов пр-кт. им Кирова С.М. д. 48,1927,51.531528,46.03582
Саратов ул. им К.Маркса д. 3 А,1973,51.529248,45.967862
Саратов ул. им К.Маркса д. 3А,1973,51.529248,45.967862
Саратов ул. им К.Маркса д. 3 Б,1957,51.529618,45.968033
Саратов ул. им К.Маркса д. 32/40,1981,51.529282,45.968518
Саратов ул. им Космодемьянской З.А д. 1,1950,51.531528,46.03582
Саратов ул. им Космодемьянской З.А д. 2,1950,51.531528,46.03582
Саратов ул. им Космодемьянской З.А д. 3,1950,51.531528,46.03582
Саратов ул. им Космодемьянской З.А д. 4,1950,51.531528,46.03582
Саратов ул. им Космодемьянской З.А д. 7,1950,51.531528,46.03582
Саратов ул. им Космодемьянской З.А д. 8,1950,51.531528,46.03582
Саратов ул. им Космодемьянской З.А д. 9,1950,51.531528,46.03582
Саратов ул. им Космодемьянской З.А д. 10,1950,51.531528,46.03582
Саратов ул. им Космодемьянской З.А д. 11,1950,51.531528,46.03582
Саратов ул. им Космодемьянской З.А д. 13,1950,51.531528,46.03582
Саратов ул. им Космодемьянской З.А д. 15,1950,51.531528,46.03582
